ProductID,ProductName,CategoryName,SalesDate,Region,Country,City,SalesQuantity,UnitPrice,Discount,CustomerID,CustomerName,CustomerEmail,CustomerPhone,TotalRevenue
500,Product 500,Beauty,2021-10-22,West,United Arab Emirates,Pottsville,4,709.35,0.17,500,Christopher Bailey,jonathan69@hotmail.com,(634)825-8103x0482,2355.042
501,Product 501,Beauty,2022-12-27,West,Gibraltar,South Stanleyfurt,99,34.33,0.21,501,Dale Gibbs,michael17@gmail.com,7145360242,2684.9492999999998
502,Product 502,Beauty,2021-06-29,North,Swaziland,Brownton,41,637.65,0.29,502,Martin Lane,robertprice@hotmail.com,+1-752-225-2219x940,18561.991499999996
503,Product 503,Electronics,2023-12-15,West,Yemen,East Kyle,61,238.27,0.13,503,Heather Cisneros,franciscovaldez@swanson.net,851-249-7128x539,12644.9889
504,Product 504,Clothing,2021-06-29,West,Mauritius,New Nicolemouth,34,276.02,0.26,504,Jacqueline Evans,valerie31@hotmail.com,1041078519,6944.6632
505,Product 505,Clothing,2020-09-21,South,Kuwait,East Dawnton,29,802.25,0.0,505,Jacob Fernandez,pageeric@yahoo.com,332.866.7789x6557,23265.25
506,Product 506,Clothing,2021-08-22,South,Nauru,South Kelli,69,956.01,0.01,506,Richard Davis,julianrosales@gilbert.com,410.727.3027,65305.0431
507,Product 507,Home,2021-05-09,East,Oman,New Judy,27,323.38,0.18,507,Luke Sellers,peggy92@bender.com,001-473-348-5656x4560,7159.633200000001
508,Product 508,Home,2021-12-08,West,Slovakia (Slovak Republic),Robinsonton,97,828.54,0.09,508,Stephen Logan,nathanmcfarland@martin.com,787-225-8170x829,73135.2258
509,Product 509,Electronics,2023-12-25,West,Micronesia,Lake Alexis,52,112.95,0.07,509,Patrick Rosales,westcarly@gmail.com,001-033-546-3112x394,5462.262
510,Product 510,Electronics,2023-05-30,South,Saint Helena,Jessicafurt,74,637.64,0.08,510,Tiffany Tate,lisasullivan@yahoo.com,846-192-6768,43410.531200000005
511,Product 511,Beauty,2022-09-06,East,Cote d'Ivoire,Francisborough,54,753.52,0.1,511,Ana Moyer,williamsmary@gmail.com,416-660-6968x859,36621.072
512,Product 512,Beauty,2022-12-28,North,Bosnia and Herzegovina,Port Seanview,70,164.42,0.22,512,David Hines,iramirez@lynn.com,521-047-7821,8977.332
513,Product 513,Clothing,2021-02-15,East,Congo,East Steven,34,431.74,0.17,513,Dennis Turner,brianlambert@white-green.com,703-279-4490,12183.7028
514,Product 514,Beauty,2021-04-26,East,Syrian Arab Republic,New Brianmouth,8,893.78,0.24,514,William Mitchell,esims@yahoo.com,(877)998-4530x6335,5434.1824
515,Product 515,Sports,2020-12-09,South,Guam,New Jeremy,95,112.54,0.25,515,Joanne Hamilton,melissa38@gmail.com,001-845-745-6216x02990,8018.475
516,Product 516,Electronics,2022-04-22,East,Bulgaria,North James,73,27.92,0.25,516,Shannon Whitaker,jhendrix@bush-rogers.com,(141)905-1930x5218,1528.6200000000001
517,Product 517,Clothing,2021-04-15,West,Netherlands Antilles,Nelsonbury,85,594.68,0.12,517,Michael Garcia,samantha39@thornton.org,+1-947-979-9835x182,44482.064
518,Product 518,Home,2021-01-12,North,Iraq,Barbarafurt,8,441.18,0.13,518,Ronald Adams,ginasanchez@gates-edwards.org,001-809-867-9925x9106,3070.6128
519,Product 519,Beauty,2023-06-06,South,Gambia,Donaldton,68,800.7,0.28,519,Cynthia Garrett,barkereric@gmail.com,453-349-4597,39202.272000000004
520,Product 520,Electronics,2021-03-16,East,Senegal,Karaport,86,924.22,0.2,520,Jennifer Cowan,jcampbell@gmail.com,001-089-357-2552,63586.336
521,Product 521,Sports,2022-10-13,South,Falkland Islands (Malvinas),Brianside,92,306.16,0.02,521,Danielle Floyd,amymartinez@yahoo.com,204-925-5619x9197,27603.3856
522,Product 522,Beauty,2020-10-23,East,Wallis and Futuna,Longtown,68,394.52,0.16,522,Terry Brown,isuarez@hotmail.com,(004)834-4417,22534.9824
523,Product 523,Beauty,2023-10-31,East,Yemen,East Jennifer,85,491.41,0.11,523,Connie Smith,morascott@decker-johnson.com,(406)601-9621x813,37175.1665
524,Product 524,Beauty,2021-02-28,West,Estonia,East Rhonda,72,592.27,0.3,524,Matthew Martinez,hickmanaimee@yahoo.com,+1-246-877-3698x1963,29850.408
525,Product 525,Electronics,2021-04-18,North,Gabon,Andersenton,84,984.02,0.0,525,Vincent Hunt,cartercarly@yahoo.com,001-697-858-9746x043,82657.68
526,Product 526,Electronics,2024-01-29,East,Eritrea,West Michael,96,700.36,0.18,526,Jacob Scott,daniel86@hotmail.com,001-595-115-6317,55132.3392
527,Product 527,Beauty,2021-03-01,West,Serbia,East Bruceborough,1,395.65,0.22,527,Paul Mann,castillomitchell@hotmail.com,(246)403-3312,308.60699999999997
528,Product 528,Clothing,2021-05-30,North,Australia,Lake Robert,6,271.13,0.09,528,Anna Campos,elizabethjohnson@holmes.com,662-087-6522x90314,1480.3698
529,Product 529,Electronics,2022-05-22,West,Armenia,East Kaitlinstad,92,945.18,0.29,529,Amy Estes,danielfernandez@gmail.com,(055)523-0276x7203,61739.1576
530,Product 530,Electronics,2020-07-22,East,Argentina,Amandaborough,31,144.19,0.26,530,Samantha Campbell,denise77@yahoo.com,913-548-2278,3307.7186
531,Product 531,Sports,2022-11-02,West,New Zealand,Angelaton,74,723.06,0.27,531,Michael Nguyen,iroberts@wilson-torres.com,155.430.2406x091,39059.701199999996
532,Product 532,Sports,2020-06-17,South,Syrian Arab Republic,North Bryan,84,926.14,0.01,532,Francisco Woodard Jr.,batesdestiny@gmail.com,2694579180,77017.8024
533,Product 533,Clothing,2021-09-23,East,Malta,New Adamberg,8,668.02,0.17,533,John Greene,danielbrown@hotmail.com,001-355-867-0706x111,4435.6528
534,Product 534,Home,2020-03-05,South,Netherlands Antilles,West Lauraton,22,428.82,0.09,534,Carrie Pacheco,john57@hotmail.com,151.188.1991x17253,8584.9764
535,Product 535,Electronics,2022-10-19,South,San Marino,Port Mikaylashire,93,207.0,0.25,535,David Morrison,breanna57@long-brown.info,(499)363-0095,14438.25
536,Product 536,Sports,2022-08-03,North,Rwanda,Danaview,9,373.8,0.19,536,Shawn Campbell,smithronald@petersen.com,001-054-062-7372x74028,2725.0020000000004
537,Product 537,Home,2020-12-25,East,British Indian Ocean Territory (Chagos Archipelago),Port Charlenebury,44,709.8,0.16,537,Amanda Bentley,beckerkristie@gmail.com,+1-703-332-2447x33050,26234.207999999995
538,Product 538,Clothing,2020-10-02,South,Bahrain,Juliaburgh,47,653.04,0.03,538,Jonathan Elliott,hgomez@gmail.com,405-686-6894x661,29772.093599999997
539,Product 539,Beauty,2022-06-17,North,Taiwan,Cookton,1,928.7,0.16,539,Christopher Ward,michellemathis@davis-stephens.org,(099)611-9470x473,780.1080000000001
540,Product 540,Beauty,2023-02-28,West,Tokelau,East Autumnchester,52,868.19,0.19,540,Jessica Mayer,jasonmorales@hotmail.com,512-703-8788x03736,36568.162800000006
541,Product 541,Electronics,2022-05-21,West,Barbados,Lake Derekland,39,817.99,0.29,541,Lauren Jackson,kerri73@yahoo.com,140-619-2434,22650.143099999998
542,Product 542,Electronics,2022-07-24,West,Azerbaijan,Shelbyshire,90,912.34,0.18,542,Phillip Kim,handerson@hotmail.com,(201)570-1275x63951,67330.69200000001
543,Product 543,Sports,2021-12-06,North,Mali,Johnville,75,283.57,0.29,543,Veronica Harris,rkline@yahoo.com,(994)724-7662,15100.102499999999
544,Product 544,Beauty,2023-01-31,North,Montenegro,Justinberg,99,375.83,0.29,544,Jeremy Harmon,oking@cole.com,637-126-5057,26417.090699999997
545,Product 545,Sports,2020-10-07,West,Papua New Guinea,East Timothyside,88,386.09,0.2,545,Natalie Pope,andersenmarissa@moses.org,842.425.2570,27180.736
546,Product 546,Home,2024-05-30,South,Liberia,Emmafurt,97,564.85,0.15,546,Courtney Herman,cynthia67@mason.com,(680)255-0749,46571.8825
547,Product 547,Electronics,2023-06-25,South,Burkina Faso,East Chelseaport,84,671.54,0.14,547,Sabrina Peterson,wjoseph@wilson.com,(299)303-9144,48512.0496
548,Product 548,Sports,2023-11-20,South,Spain,Deborahborough,27,293.85,0.27,548,Charles Harris,bonillagregory@evans-sheppard.com,+1-652-731-2454x122,5791.7835000000005
549,Product 549,Home,2023-04-07,South,Turkmenistan,Glendabury,79,29.27,0.01,549,Joseph Cardenas,andrew69@orr-fuller.com,539.314.8451,2289.2066999999997
550,Product 550,Clothing,2022-06-14,South,Ecuador,Reynoldsside,33,405.23,0.03,550,Kelly Holmes,kbailey@pittman.info,653.414.9967x8541,12971.4123
551,Product 551,Beauty,2024-05-30,South,Papua New Guinea,Perezfort,71,315.44,0.03,551,Justin Lucero,soniacameron@lee.com,+1-027-818-9301x5022,21724.3528
552,Product 552,Home,2024-07-10,North,Taiwan,Bridgesfort,98,942.76,0.23,552,James Miller,ashleydavis@yahoo.com,358-772-4557x02317,71140.6696
553,Product 553,Electronics,2021-09-13,South,South Africa,North Stevenfurt,45,889.38,0.1,553,Shawna Moore,morrissarah@green-thompson.com,001-550-001-9771x57833,36019.89
554,Product 554,Sports,2024-03-22,West,Myanmar,Rojasview,60,861.71,0.19,554,Brian Beck,johnbrown@yahoo.com,868.266.1018,41879.10600000001
555,Product 555,Clothing,2022-04-17,East,Jamaica,Michaelhaven,58,656.47,0.18,555,David Berger,nholland@nelson.com,+1-713-775-4849x9579,31221.713200000006
556,Product 556,Electronics,2022-02-20,East,Singapore,Jeffreyland,51,350.85,0.12,556,Bobby Barton,robert21@gmail.com,(118)223-5098x9834,15746.148000000003
557,Product 557,Beauty,2022-11-20,East,Pitcairn Islands,Jonathantown,46,553.36,0.16,557,Matthew Hansen,jcochran@yahoo.com,521.134.7489x6646,21381.8304
558,Product 558,Beauty,2023-10-17,North,Holy See (Vatican City State),Christopherland,5,817.07,0.19,558,Robert Nguyen,rsandoval@hotmail.com,(665)986-6747x25520,3309.1335000000004
559,Product 559,Home,2020-06-27,West,United States Virgin Islands,Jessicachester,58,107.62,0.28,559,Ian Newman,hgill@gmail.com,3749649711,4494.2112
560,Product 560,Clothing,2023-03-09,East,South Georgia and the South Sandwich Islands,South Carmenport,94,803.06,0.17,560,Heather Rios,cjensen@rodriguez-allen.info,001-884-055-0142x150,62654.7412
561,Product 561,Beauty,2023-07-09,South,Malawi,Brownmouth,92,50.77,0.18,561,Nicholas Anderson,dgaines@carter.org,001-540-408-5972x77174,3830.0888000000004
562,Product 562,Home,2024-04-25,East,Cape Verde,Port Tammyville,18,818.26,0.02,562,Aaron Lee,anthony47@villarreal-gregory.net,4104351106,14434.1064
563,Product 563,Electronics,2023-10-29,East,Cook Islands,Bowersfurt,36,809.49,0.29,563,Jesse Hahn,anthonymichelle@curry-mckay.net,785-266-8652x81214,20690.5644
564,Product 564,Electronics,2023-08-26,South,Malta,Emmaport,67,60.5,0.16,564,Kelly Lamb,sarahwilliams@gmail.com,597-609-9865x245,3404.94
565,Product 565,Electronics,2021-02-21,West,Vanuatu,Port Luis,21,630.89,0.24,565,Stephanie Mendez,justinherrera@gmail.com,1681711867,10069.0044
566,Product 566,Beauty,2023-04-05,East,Seychelles,West Tracyland,46,507.43,0.02,566,Jessica Fox,wilsonrobert@hotmail.com,+1-918-752-6202x0390,22874.944399999997
567,Product 567,Home,2020-08-29,South,Latvia,Davidville,58,178.12,0.13,567,Bryan Jackson,peckjorge@smith.info,(886)664-3184x4367,8987.9352
568,Product 568,Electronics,2024-02-28,West,Iceland,South Stevenland,80,156.9,0.08,568,John Brown,jasonforbes@yahoo.com,819.954.2729x8759,11547.84
569,Product 569,Sports,2020-06-19,East,Jersey,South Erinview,37,775.53,0.08,569,Amy Roth,zwells@schaefer-brown.net,+1-591-827-1322x89144,26399.041200000003
570,Product 570,Sports,2022-10-24,West,Uganda,Lake Elizabethborough,63,572.02,0.24,570,Ashley Hernandez,brooksmeredith@thompson.biz,(586)812-8666x83102,27388.317600000002
571,Product 571,Sports,2021-03-28,West,Grenada,Jesusport,5,983.17,0.19,571,Erika Andrews,dclark@thompson.com,(311)865-5613x26267,3981.8385
572,Product 572,Clothing,2020-01-02,East,Saint Pierre and Miquelon,Trujillobury,78,982.43,0.13,572,Mandy Fowler,tjohnson@garza-ford.net,938.300.9896x54515,66667.69979999999
573,Product 573,Clothing,2021-01-29,West,Bolivia,Lisaport,31,992.74,0.0,573,Adam Kelly,drodriguez@hotmail.com,103.078.4882,30774.94
574,Product 574,Electronics,2021-05-23,West,Bahrain,Lake Andrea,88,127.43,0.29,574,Kristine Dominguez,kpatterson@robertson.com,001-587-489-8036x4672,7961.8264
575,Product 575,Sports,2023-01-10,North,United Kingdom,Shermanborough,99,938.87,0.29,575,Michael Sanchez,victoriasanchez@davila.com,+1-168-973-8924x860,65993.1723
576,Product 576,Sports,2023-11-08,South,French Southern Territories,Waynehaven,36,252.12,0.07,576,Mrs. Dominique Duncan,qcurtis@yahoo.com,590-977-0129,8440.977599999998
577,Product 577,Beauty,2021-08-24,South,Antigua and Barbuda,Bradyborough,74,463.63,0.01,577,Kurt Kim,scott55@sanchez-reed.com,(048)758-9285,33965.533800000005
578,Product 578,Sports,2021-06-01,North,Cocos (Keeling) Islands,West Morganberg,91,759.83,0.16,578,Lydia Duran,jenniferpreston@hotmail.com,+1-584-973-6541x116,58081.405199999994
579,Product 579,Home,2021-04-22,North,Yemen,Millerfurt,56,211.58,0.29,579,Colleen Williams,rachellarson@gmail.com,059.910.2449,8412.4208
580,Product 580,Electronics,2023-07-09,South,Cote d'Ivoire,Nathanstad,27,570.65,0.27,580,Michael Kelly,holly37@hotmail.com,065.111.5229x756,11247.511499999999
581,Product 581,Clothing,2020-03-27,North,Niger,Heatherport,23,193.96,0.18,581,Bradley Perez,michaelbullock@hahn-berg.info,001-043-684-8551x4784,3658.0856000000003
582,Product 582,Beauty,2023-05-15,East,Holy See (Vatican City State),Wongfort,77,113.69,0.09,582,Mark Taylor,suttonjason@griffith.com,541.312.8740,7966.2582999999995
583,Product 583,Sports,2021-09-07,South,New Zealand,Marioburgh,80,125.39,0.1,583,Gregory Turner,mdavis@gmail.com,219.225.9443x870,9028.080000000002
584,Product 584,Beauty,2020-12-17,West,Netherlands,East Elizabeth,99,364.06,0.27,584,Laura Lang,deannakelly@sanders-lester.com,3094149151,26310.6162
585,Product 585,Electronics,2021-05-18,North,Austria,North Peggy,91,14.61,0.15,585,Amanda Anderson,leebenjamin@jackson.biz,520-768-0126x82124,1130.0835
586,Product 586,Electronics,2023-05-07,North,Lesotho,Nicholasfurt,52,430.61,0.04,586,Gary Monroe,francisjeffrey@yahoo.com,076-204-3073,21496.0512
587,Product 587,Beauty,2024-07-09,North,Pakistan,East Richard,47,667.56,0.07,587,Gabrielle Lawson,brian16@tate.org,001-331-062-3906x6913,29179.047599999994
588,Product 588,Electronics,2021-05-10,North,Guinea,Port Sarahland,81,407.67,0.08,588,Jesus Smith,susan69@freeman.net,704.706.3418,30379.568400000004
589,Product 589,Electronics,2020-05-10,East,Nigeria,West Brendamouth,62,94.94,0.04,589,Roger Cook,dianewhite@chen-freeman.com,641.501.7038x217,5650.828799999999
590,Product 590,Beauty,2021-08-26,West,Swaziland,South Dawn,61,72.06,0.14,590,Connor Anderson,mgould@gmail.com,173-311-7251,3780.2675999999997
591,Product 591,Clothing,2023-09-16,East,Papua New Guinea,Port Roger,48,285.34,0.27,591,Kristen Johnson,simmonsrussell@johnson.com,365-690-6640x676,9998.3136
592,Product 592,Electronics,2024-02-29,North,South Georgia and the South Sandwich Islands,Port Tonyafurt,1,177.62,0.2,592,Kelsey Parrish,iclayton@white-atkins.com,(080)836-4549x7417,142.096
593,Product 593,Beauty,2022-12-10,West,Anguilla,Davidport,11,965.44,0.02,593,James Gonzalez,xdunn@king.info,533.814.6262,10407.4432
594,Product 594,Beauty,2023-01-29,East,Costa Rica,Ellisstad,76,159.72,0.0,594,Brian Pugh,lopezkim@reid-jones.com,+1-688-160-5663,12138.72
595,Product 595,Beauty,2022-01-18,East,Samoa,Carolynbury,14,807.41,0.08,595,Chad Bennett,christinawhite@rodriguez.net,+1-233-461-9319x55703,10399.4408
596,Product 596,Electronics,2020-12-23,West,Iraq,Lake Jeromefurt,72,590.25,0.11,596,Dr. Adrienne Cochran,webertimothy@yahoo.com,452.180.5159x5234,37823.22
597,Product 597,Beauty,2023-06-09,South,India,Allenville,95,573.59,0.23,597,Michael Cobb,valerienicholson@gmail.com,001-388-559-3322x287,41958.1085
598,Product 598,Home,2023-11-19,South,Antigua and Barbuda,Perezview,7,516.96,0.29,598,Laura Ayala,preston29@hotmail.com,001-835-085-8671x452,2569.2912
599,Product 599,Home,2024-06-30,North,Lao People's Democratic Republic,Larsonfort,46,972.05,0.12,599,Kathy Doyle,thomas90@yahoo.com,001-223-124-5986x2061,39348.583999999995
600,Product 600,Electronics,2020-12-06,South,Holy See (Vatican City State),Kellyborough,31,370.21,0.21,600,Bethany Jackson,pflores@gmail.com,(521)222-8648x646,9066.4429
601,Product 601,Home,2024-04-30,North,Bahrain,South John,16,790.04,0.3,601,Michael Mcintosh,andrew85@hotmail.com,001-616-198-0586x70028,8848.447999999999
602,Product 602,Electronics,2020-08-08,South,French Guiana,Jacksonton,42,559.74,0.22,602,Destiny Jackson,allenaaron@yahoo.com,001-258-980-3828x3561,18337.082400000003
603,Product 603,Electronics,2021-01-18,West,Comoros,East Denniston,39,401.68,0.19,603,Samuel Frazier,heather77@yahoo.com,708-479-3264x50311,12689.0712
604,Product 604,Home,2023-07-20,South,Netherlands,Beardland,54,955.91,0.02,604,Michelle Wolf,christianmiranda@gmail.com,642-748-2182,50586.7572
605,Product 605,Electronics,2024-01-25,West,United Kingdom,Mooreburgh,44,602.33,0.1,605,Katie Cooper,christine28@hotmail.com,832.774.5665x560,23852.268
606,Product 606,Home,2021-01-02,West,Guinea-Bissau,West Hayley,83,127.73,0.27,606,Charles Johnson,fdaugherty@hotmail.com,7800809302,7739.1607
607,Product 607,Home,2022-12-30,East,Puerto Rico,New Kirkfurt,8,423.36,0.06,607,Scott Mcdonald,hoffmancole@hotmail.com,5797613129,3183.6672
608,Product 608,Clothing,2023-06-05,North,Madagascar,East Eric,93,783.77,0.25,608,Justin Green,danielwilliams@gmail.com,+1-692-730-1996x868,54667.957500000004
609,Product 609,Electronics,2023-08-20,South,Ireland,Ronnieborough,66,696.81,0.21,609,Teresa Mitchell,bsweeney@gmail.com,001-465-579-6854x93543,36331.6734
610,Product 610,Clothing,2020-09-12,West,Guyana,Mayostad,42,917.18,0.11,610,Christian Jones,dawntaylor@yahoo.com,001-802-879-3961x914,34284.1884
611,Product 611,Home,2022-02-07,South,Seychelles,Aaronhaven,67,266.78,0.16,611,Teresa Jones,imcbride@hotmail.com,661-957-1451x15890,15014.378399999998
612,Product 612,Electronics,2024-05-02,West,Falkland Islands (Malvinas),North Heatherview,93,760.61,0.16,612,David Harris,glen79@hotmail.com,+1-571-197-5649x8329,59418.8532
613,Product 613,Sports,2021-04-09,North,Madagascar,East Christian,79,465.28,0.21,613,Christopher Yates,heatherschmitt@spears-simpson.org,663.438.0012x504,29038.124799999998
614,Product 614,Clothing,2022-05-27,West,Venezuela,North Ashleyfurt,92,577.87,0.15,614,Norman Diaz,calvin45@smith.org,(497)535-8569x089,45189.434
615,Product 615,Clothing,2022-03-10,North,Lithuania,West Josemouth,32,955.5,0.04,615,Joshua Garcia,knoxdarlene@cox.com,618.897.9069,29352.96
616,Product 616,Electronics,2023-08-15,West,Lithuania,Walkerchester,94,979.49,0.23,616,Rebecca Ball,jeremy26@reid.net,303-159-4090x4965,70895.4862
617,Product 617,Clothing,2023-12-24,East,Marshall Islands,Jonathanton,51,862.98,0.12,617,Stephanie Jones,xgutierrez@hotmail.com,001-737-648-4647,38730.542400000006
618,Product 618,Electronics,2024-06-25,South,Malawi,South Alicia,47,365.51,0.29,618,Alyssa Stewart,franciscohartman@gmail.com,001-032-185-6517x256,12197.0687
619,Product 619,Electronics,2023-07-02,West,Barbados,West Alexandrashire,94,888.82,0.09,619,Lori Phelps,reynoldsjill@parker.com,794-973-8504x8178,76029.6628
620,Product 620,Home,2020-05-03,North,Uruguay,Andrewton,34,642.22,0.08,620,Amy Woodard,mwilliams@hotmail.com,001-873-603-0571,20088.6416
621,Product 621,Home,2021-01-06,West,Albania,West Martin,13,435.7,0.1,621,Elizabeth Thomas,paul27@gmail.com,(998)587-0303,5097.69
622,Product 622,Electronics,2020-01-14,North,Saint Barthelemy,Martinbury,97,45.39,0.17,622,Emily Lopez,reeveswilliam@yahoo.com,3731681916,3654.3489
623,Product 623,Sports,2022-12-24,East,Peru,Port Michellehaven,81,772.43,0.27,623,David Burgess,williampatton@gmail.com,001-742-104-8875,45673.785899999995
624,Product 624,Clothing,2020-05-01,West,Solomon Islands,North Angelica,67,507.08,0.05,624,Andrew Walker,kristyarmstrong@kelly.info,5513941124,32275.642
625,Product 625,Clothing,2023-01-28,West,Gabon,Jessicaberg,73,788.33,0.08,625,Toni Chase,martinrobert@howard.org,(731)694-9946,52944.24280000001
626,Product 626,Clothing,2024-06-14,West,Philippines,North Kelly,11,750.54,0.17,626,Abigail Friedman,davisantonio@chung.com,(717)000-5278,6852.430199999999
627,Product 627,Beauty,2020-07-08,East,Gabon,West Megan,91,795.63,0.14,627,William Dillon,marksmith@gmail.com,+1-297-986-7079x72400,62266.0038
628,Product 628,Electronics,2023-12-07,South,Greece,Lake Ericstad,28,307.64,0.13,628,Randy Shepard,mackenziethompson@jensen.info,578.795.9367,7494.1104
629,Product 629,Beauty,2020-01-02,South,Cameroon,Laurenstad,57,802.79,0.25,629,Catherine Malone,xferguson@cunningham-wells.com,677.025.9220x90509,34319.2725
630,Product 630,Home,2021-10-06,East,Somalia,Youngport,66,553.36,0.28,630,Nathan Lewis,elizabethsmith@acosta.com,658-270-4927,26295.6672
631,Product 631,Home,2021-01-02,South,Svalbard & Jan Mayen Islands,North Hannah,65,478.59,0.14,631,Joe Davis,ckerr@chen.biz,001-344-458-6060x78811,26753.180999999997
632,Product 632,Clothing,2023-04-26,East,Greece,Michaelmouth,70,678.37,0.21,632,Samantha Smith,amber19@deleon.com,+1-755-007-9298,37513.861000000004
633,Product 633,Electronics,2023-10-25,South,Senegal,Patriciaside,89,31.15,0.24,633,Denise Scott,claytonpotter@mitchell.biz,001-431-849-3612x563,2106.986
634,Product 634,Clothing,2021-06-08,West,Kenya,Robertport,35,111.29,0.16,634,Brenda Perez,ianclark@barr.com,393-548-2700x434,3271.926
635,Product 635,Home,2024-05-25,North,Northern Mariana Islands,Nicholaschester,80,299.26,0.09,635,Cynthia Townsend,mackedward@hotmail.com,018-224-7186x40819,21786.128
636,Product 636,Home,2020-09-16,North,Greenland,West Melissachester,4,983.16,0.19,636,Catherine Goodman,ebonythomas@hernandez.com,001-447-288-4336,3185.4384
637,Product 637,Beauty,2023-11-22,West,Saint Barthelemy,Christensenstad,61,148.35,0.18,637,Raymond Roberts,laura61@hotmail.com,(250)432-5239x5408,7420.467000000001
638,Product 638,Home,2024-03-09,West,Tunisia,Jacksonmouth,38,337.29,0.27,638,Allen Wolf,susan84@wilson.net,001-757-406-3825x4534,9356.4246
639,Product 639,Home,2023-06-10,West,Honduras,Dalemouth,44,60.54,0.02,639,William Johnson,lisalove@gmail.com,805-192-3543,2610.4847999999997
640,Product 640,Sports,2022-07-05,North,United Arab Emirates,East Samuelstad,84,337.96,0.27,640,Jamie Thomas,mendozamichelle@evans.org,(168)938-7924x91033,20723.7072
641,Product 641,Home,2020-07-12,East,Armenia,North Curtisshire,89,327.12,0.16,641,Mary Dickerson,gibsonhannah@yahoo.com,001-473-934-7414x815,24455.4912
642,Product 642,Clothing,2023-12-01,West,Cook Islands,Saratown,71,947.34,0.0,642,Caleb Carpenter,earlgraves@martinez-clark.com,(879)052-4039x1531,67261.14
643,Product 643,Sports,2020-10-24,South,Japan,Elizabethshire,21,846.7,0.1,643,Benjamin Becker,donaldguzman@li.com,778.027.2339x454,16002.630000000001
644,Product 644,Electronics,2020-02-24,North,Poland,West Amy,7,388.94,0.22,644,Victoria Richardson,dsimmons@gmail.com,001-288-183-5904x027,2123.6124
645,Product 645,Electronics,2021-12-17,East,Belize,South Monica,29,34.52,0.15,645,Luis Davis,charleneharris@yahoo.com,706-125-4814x08390,850.918
646,Product 646,Sports,2022-10-29,South,Moldova,Diazfurt,7,832.72,0.29,646,Jessica Caldwell,maloneronald@hotmail.com,+1-386-659-6687,4138.618399999999
647,Product 647,Sports,2021-10-01,East,United States Minor Outlying Islands,North Ashleyport,67,663.93,0.13,647,Jamie Edwards DDS,leegina@hotmail.com,+1-005-386-6595x20994,38700.479699999996
648,Product 648,Home,2023-05-28,North,Isle of Man,Boothburgh,93,160.84,0.1,648,Gregory Baker,bwhite@gregory.com,(540)548-8493x1430,13462.308
649,Product 649,Clothing,2023-04-23,South,Ireland,Port Lisa,93,996.11,0.25,649,Alex Nunez,sandralee@crawford.com,925-174-4405,69478.6725
650,Product 650,Beauty,2020-10-04,North,Bouvet Island (Bouvetoya),Jamesmouth,70,109.23,0.16,650,Paul Taylor,leekenneth@taylor.com,077-088-6630x9703,6422.724
651,Product 651,Clothing,2021-12-04,South,Isle of Man,South April,74,868.44,0.2,651,Gabriel Cunningham,laura13@gmail.com,+1-006-133-1321,51411.64800000001
652,Product 652,Clothing,2020-12-06,South,Lithuania,Ramoston,55,301.32,0.24,652,Todd Ortega,alexedwards@smith.com,532.382.3272x4307,12595.176
653,Product 653,Clothing,2024-04-14,North,Guernsey,Boylebury,78,441.0,0.2,653,Robert Burns,tatetracy@yahoo.com,034-270-7528,27518.4
654,Product 654,Home,2024-03-11,North,Hungary,West Edwardhaven,22,797.5,0.13,654,David Herrera,riverarachel@soto.com,766-855-5982x0381,15264.15
655,Product 655,Sports,2023-02-11,West,Nauru,East Scott,32,680.73,0.04,655,Jamie Collins,barnettshannon@hotmail.com,964-540-0811,20912.0256
656,Product 656,Clothing,2023-10-25,West,Kenya,Port Johnshire,82,938.49,0.17,656,Michelle Hayes,jonesgregory@hotmail.com,+1-725-344-1198,63873.629400000005
657,Product 657,Clothing,2022-11-30,North,Falkland Islands (Malvinas),Port Danielburgh,36,624.93,0.27,657,Susan Adams,levypaul@moses.com,+1-600-036-9854x4447,16423.1604
658,Product 658,Clothing,2022-06-06,West,Jersey,South Patrick,9,106.83,0.13,658,Laura Dennis,rayala@hotmail.com,(156)059-0858x36053,836.4789000000001
659,Product 659,Home,2024-02-24,East,United Arab Emirates,Davisbury,26,885.52,0.27,659,Stephanie Stokes,gphillips@lin.com,+1-264-582-3258x20607,16807.1696
660,Product 660,Home,2021-12-04,East,Hong Kong,New David,22,771.46,0.15,660,Amy Reid,taylortrevor@hotmail.com,470.330.2995,14426.302000000001
661,Product 661,Beauty,2023-06-15,North,Latvia,South Rebeccaland,46,714.75,0.19,661,Blake Knox,sharonhanson@cummings.net,102-388-3685,26631.585000000003
662,Product 662,Electronics,2023-06-06,North,Libyan Arab Jamahiriya,South Rebekah,87,63.2,0.25,662,Michael Robertson,anthonyvargas@yahoo.com,(687)472-8545,4123.8
663,Product 663,Clothing,2023-07-12,South,Barbados,East Douglasshire,17,402.26,0.17,663,Todd Figueroa,eatkinson@yahoo.com,516.711.1534x894,5675.8886
664,Product 664,Sports,2022-03-10,South,Macao,Boyerborough,26,175.76,0.03,664,Shannon York,wtran@clark-banks.net,(969)146-2980x3582,4432.6672
665,Product 665,Electronics,2024-07-05,West,Lao People's Democratic Republic,South James,38,823.68,0.29,665,William Smith,jensenmelissa@yahoo.com,(471)171-4407x212,22222.886399999996
